id,name,slug,created_at,updated_at,logo_url,logo_source,logo_status,logo_updated_at,aliases,audit_class,audit_confidence,audit_reason,audit_source
manufacturer-uzemnovacia-8ug2os,Uzemňovacia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-v-2e,V,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-valec-1d2jbz,Valec,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-vazac-1d2tqz,Vazač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-velka-1d9f8l,Veľká,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-venkovni-xrtw3y,Venkovní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ventilator-7oxab6,Ventilátor,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-veritable-pqz5x8,Véritable,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vertikalna-yh7gkv,Vertikálna,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vertikalni-yh7ggz,Vertikální,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vertikalny-yh7gk7,Vertikálny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vesa-1l2l9,Vesa,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-viacbunkovy-qwwnjj,Viacbunkový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-viacfarebne-mdv42i,Viacfarebné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-viacnasobne-cnsz53,Viacnásobné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-viacportovy-xqieio,Viacportový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-viazaci-yzdrgf,Viazací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-videokonferencny-efv6gf,Videokonferenčný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-visio-1d7siu,Visio,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-vmw-1ugw,Vmw,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-vnutorna-morpig,Vnútorná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vodny-1dbbju,Vodný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-volitelna-7mksqe,Voliteľná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-volitelny-7mkspm,Voliteľný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vonkajsi-t2c6qd,Vonkajší,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vozik-1dbusf,Vozík,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vozikovy-le54w9,Vozíkový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vr-258,Vr,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-vratenie-1h28h8,Vrátenie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vreckova-al81l5,Vrecková,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vreteno-vq89dx,Vreteno,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-vstupny-v0wuu7,Vstupný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vw-25d,Vw,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-vylepseny-5cti61,Vylepšený,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vyrovnavacia-c2eubr,Vyrovnávacia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vysielac-m0eic4,Vysielač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vyskove-x3o865,Výškově,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vysokokapacitna-jsgnu1,Vysokokapacitná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vysokokapacitny-jsgnt9,Vysokokapacitný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vysokorychlostny-qlmtoa,Vysokorýchlostný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vysuvny-yarbfg,Výsuvný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-vzduchovy-fo3eg4,Vzduchový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-waste-1dmhh6,Waste,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-waster-sar03s,Waster,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-webova-s8urq2,Webová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-wg-25s,Wg,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-wild-1lsdm,Wild,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-windows-l6kfj1,Windows,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-winrar-s6fvvd,Winrar,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-wmf-1v74,Wmf,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-wonder-s35elh,Wonder,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ws50-1dwnlh,"Ws50,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-x12sae-xxfd1u,"X12sae,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-x74x-1lcyr,X74x,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-xbox-1ma9f,Xbox,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-xone-xsx-sgq730,Xone/xsx,,,,,,,,,JUNK_DATA,95,"Composite product/category value, not one canonical manufacturer",
manufacturer-zakaznicky-z8eytx,Zákaznícky,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zakladna-hp0i70,Základňa,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zakladne-hp0nay,Základné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zakladnova-sck7dv,Základňová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zalohovanie-76yk1e,Zálohovanie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zalozny-8m60zn,Záložný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zamok-1hjh0i,Zámok,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zapisnik-fd44zr,Zápisník,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zariadenie-maezdm,Zariadenie,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-zasobnik-duzd0z,Zásobník,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zasobnik-podstavec-d8hvm1,Zásobník/podstavec,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zasobnik-stojan-ioyqqd,Zásobník/stojan,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zasuvka-8pyz43,Zásuvka,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zebra-qtpuyi,"Zebra,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-zlta-6tl18,Žltá,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zlty-6tl20,Žltý,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zmluva-qp51kp,Zmluva,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-zosita-odkladac-postova-nctnlp,Zošita/odkladač/poštová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zosivacka-k6hx8p,Zošívačka,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zosivacka-zasobnik-mhulvf,Zošívačka/zásobník,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-zvukova-t46je0,Zvuková,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
